ID,Canopy Height,Plant Height,Vegetarian Wet %,Vegetarian Dry %,Root Wet %,Root Dry %,Leaf Area,Leaf Count,Root Depth,Root Length
R1,38.5907735,37.86710529,1.061547653,11.95140373,3.132990762,39.13345025,948.6627359,3.996868703,15.70372285,19.15858359
R2,32.68585286,37.06691166,0.930014418,8.065488186,3.503086298,26.04598015,857.8583083,3.009081416,18.21365626,19.0642228
R3,46.39753113,50.85791248,0.885456187,12.815422,3.25422072,33.32807576,744.3120593,3.993637464,17.81952487,18.46304615
R1,38.6070991,37.89892955,1.080677025,11.98302264,3.12146371,39.1286092,948.675973,3.99111979,15.71665791,19.16571613
R1,38.60905307,37.88215489,1.054041033,11.97160982,3.134409811,39.14378532,948.6638357,4.005976984,15.72522668,19.16918675
R2,32.68395135,37.06229855,0.919880003,8.036445075,3.499189114,26.05004548,857.8410494,2.995578244,18.2011178,19.0542476
R1,38.60725836,37.8926211,1.065148111,11.97688749,3.132083936,39.1351146,948.6760543,4.009180524,15.71644892,19.15979649
R3,46.38268137,50.82803915,0.874840456,12.81903216,3.26073868,33.35241173,744.3002607,3.996597475,17.81265573,18.46572149
R1,38.6060359,37.88222534,1.063545281,11.97443118,3.142700652,39.12674858,948.689215,4.014478197,15.72658101,19.17053387
R3,46.40644548,50.82778568,0.881326296,12.82893027,3.233528061,33.34933042,744.3150845,4.016478563,17.79221192,18.45447866
R3,46.39551089,50.83378008,0.88234352,12.8364272,3.251045971,33.3529878,744.3014633,3.987011612,17.80500489,18.45031294
R2,32.70317726,37.06970619,0.898717325,8.056507248,3.50188417,26.04840505,857.8337677,3.005092513,18.20420501,19.07475531
R1,38.60345972,37.87072479,1.090590784,11.9829899,3.118741386,39.14539819,948.6688635,3.986193332,15.72387047,19.17062045
R2,32.70125195,37.06593744,0.918051615,8.049826181,3.520255579,26.04288642,857.847456,3.020730387,18.21630624,19.07586811
R2,32.70530202,37.07407755,0.892159527,8.065830319,3.503520628,26.02599555,857.8342945,3.010738987,18.21127623,19.06287399
R1,38.59462604,37.89567416,1.073980328,11.99126729,3.13289716,39.13536379,948.672619,4.011480012,15.71750876,19.18423082
R2,32.69628262,37.05680491,0.914156229,8.051794675,3.509253345,26.04870324,857.8400171,2.986574063,18.18587122,19.05519988
R2,32.70122593,37.05517528,0.91381645,8.043195519,3.507988497,26.05582851,857.8237164,3.003939,18.22188147,19.08266583
R2,32.70771021,37.05755377,0.927088959,8.046682639,3.491233356,26.05601995,857.8266444,3.007139732,18.2042745,19.06198033
R2,32.69302978,37.05300438,0.927414845,8.039940202,3.484391736,26.03971648,857.8553557,2.983878425,18.20787926,19.05595756
R2,32.70659632,37.07315375,0.923057356,8.03475733,3.528111417,26.05087464,857.8548574,3.009934461,18.2182389,19.05038406
R3,46.39398769,50.82987361,0.868651788,12.81269872,3.251786955,33.35351176,744.3088661,3.99977175,17.82296451,18.45327224
R3,46.39604561,50.85825512,0.877187771,12.8261549,3.244000346,33.33654518,744.3176355,4.009724264,17.80523175,18.44687978
R2,32.69188079,37.05182706,0.915294409,8.054591395,3.505349123,26.053351,857.8376702,3.000757028,18.21609358,19.04456303
R1,38.60042851,37.88206234,1.07897795,11.972166,3.119402496,39.12967841,948.6596231,4.008533803,15.73063026,19.16788899
R3,46.41552946,50.85962843,0.872724389,12.84000489,3.274547256,33.34089284,744.3033825,4.000633207,17.81526838,18.42219021
R3,46.39912617,50.83836838,0.893047233,12.82870497,3.270709625,33.33546071,744.3224075,3.993126861,17.8109349,18.45348193
R3,46.39709431,50.84372905,0.877146342,12.82468763,3.251512798,33.35298569,744.3041614,4.011053815,17.80170511,18.45726024
R2,32.70433923,37.0556333,0.91873862,8.047543421,3.486074166,26.06876526,857.8473536,2.996214994,18.20238167,19.05985938
R2,32.70036644,37.06068072,0.941267667,8.049912346,3.510741796,26.04627166,857.836619,3.018204034,18.20462954,19.05943056
R1,38.59341941,37.89374916,1.06765376,11.97447111,3.111604769,39.14158963,948.673289,4.008676015,15.71754409,19.17987006
R1,38.59603816,37.88517337,1.085895903,11.98930275,3.136661026,39.14020882,948.6509542,3.976942262,15.71804446,19.16163466
R2,32.71381203,37.0525718,0.928696158,8.058072152,3.492611928,26.04419715,857.8380754,2.981216725,18.21991503,19.06646915
R1,38.59466637,37.8867513,1.063993635,11.97787234,3.126718645,39.12410186,948.6692792,3.983840627,15.73741193,19.17648413
R3,46.38593477,50.83659027,0.898233784,12.82162884,3.243817016,33.33799655,744.3018298,4.014706228,17.80626439,18.47567739
R2,32.70715603,37.05847946,0.90342099,8.047463924,3.503469637,26.04737417,857.8497769,2.98887344,18.1943158,19.07129223
R3,46.38992446,50.82509391,0.875221171,12.82033199,3.281165269,33.33535025,744.3197255,4.005826244,17.80598386,18.45911453
R3,46.40412939,50.81926582,0.862261264,12.83037191,3.271448664,33.33533273,744.2940245,3.997208032,17.78844228,18.44833374
R1,38.59626218,37.88180147,1.084952888,11.97660361,3.128607194,39.14465487,948.6802301,3.997663572,15.72703505,19.15255571
R2,32.69948861,37.06459507,0.917314704,8.069124491,3.503044509,26.06229184,857.8276459,2.98547558,18.19596268,19.06393494
R1,38.59909219,37.88027137,1.064404078,11.96861005,3.127077736,39.1610273,948.676937,4.000494557,15.71417421,19.17563419
R1,38.59090075,37.89257772,1.084289174,11.98034023,3.136607404,39.14212391,948.674682,3.990736002,15.73352923,19.15225391
R3,46.39945699,50.82462012,0.882115309,12.8211916,3.257384222,33.35061342,744.3067793,4.000476281,17.80431465,18.46191019
R2,32.70846789,37.0686102,0.907245252,8.045135008,3.522059893,26.05898087,857.833668,3.001514382,18.21374189,19.03834201
R3,46.40020718,50.83012775,0.872637634,12.84157968,3.256237577,33.33716595,744.3066984,3.998043249,17.80781277,18.45063023
R3,46.39198961,50.8332215,0.892581067,12.81134357,3.253907806,33.33518314,744.2866326,3.993828722,17.80889879,18.44703559
R1,38.60513488,37.87568669,1.067699506,11.9578603,3.130744067,39.13698005,948.660806,3.99448827,15.71342935,19.16879181
R2,32.69679791,37.05320371,0.914566094,8.07613246,3.502389886,26.04313947,857.8287613,3.006039032,18.21929752,19.05095245
R1,38.60474048,37.85877414,1.06413566,11.97829186,3.129039249,39.12496103,948.6511478,4.000506407,15.71643894,19.16332158
R2,32.70303826,37.0534586,0.922979546,8.03255671,3.515390017,26.06764061,857.8236486,3.001660876,18.20515339,19.06498649
R2,32.69317752,37.05992805,0.920894556,8.068812686,3.505289394,26.04941604,857.8364826,3.00791821,18.21334116,19.06900009
R2,32.70908941,37.04768956,0.933445095,8.070951477,3.503657019,26.0452176,857.8328973,2.998297626,18.20217675,19.05674029
R2,32.70200502,37.07500274,0.898731963,8.05139692,3.505396455,26.04353878,857.8477334,2.994242924,18.21103503,19.06953726
R3,46.38314885,50.85179838,0.889918582,12.82069802,3.253019566,33.33936744,744.29569,3.98952289,17.81804054,18.45857806
R3,46.40843962,50.83273838,0.885010207,12.82729499,3.249156646,33.33925031,744.2890629,3.989375506,17.82252604,18.47564549
R1,38.60040189,37.87495257,1.074829323,11.97442238,3.13483491,39.12653951,948.6730462,4.030426624,15.72761428,19.16730238
R1,38.59567772,37.88117741,1.084552975,11.9798412,3.144510727,39.13431943,948.6770456,4.005015491,15.72205594,19.15971234
R1,38.61246368,37.88626341,1.074149445,11.96309656,3.105307009,39.13466363,948.6676366,3.992809442,15.73517517,19.18170795
R3,46.37071564,50.83138442,0.876934428,12.81609135,3.251841378,33.37116821,744.2984861,3.994855363,17.80873556,18.45323726
R3,46.3949703,50.84587522,0.875877684,12.82865018,3.261515229,33.33224653,744.2980656,3.971930824,17.79692948,18.45157583
R1,38.59128814,37.87889224,1.075213039,11.99113309,3.136935783,39.11706669,948.6585862,3.99499392,15.72930751,19.17932175
R3,46.40198868,50.84501056,0.878314598,12.81642335,3.242551834,33.31728265,744.3122159,3.990714599,17.80826325,18.4499132
R1,38.58602434,37.88475053,1.083860376,11.9734047,3.145255635,39.12912086,948.67953,3.997952239,15.73535952,19.14588979
R2,32.70324428,37.06214493,0.910483693,8.085997285,3.50517938,26.04407603,857.8480478,3.007766279,18.19953328,19.05757684
R1,38.59643568,37.88483878,1.071976531,11.97818441,3.14031219,39.16424997,948.6715453,3.999745499,15.73261246,19.17808335
R1,38.60022904,37.85742351,1.08370479,11.98495555,3.125674561,39.12542317,948.6699124,3.999803738,15.7344159,19.15115573
R2,32.68909963,37.06121074,0.912258152,8.038527626,3.500868449,26.04870072,857.8269042,3.007153269,18.20188918,19.03925552
R1,38.596266,37.87762899,1.079066742,11.98456112,3.135936391,39.13571678,948.6752822,3.996568885,15.73666294,19.15508893
R3,46.41437328,50.84083233,0.893711405,12.82516388,3.23782801,33.32027572,744.2995069,3.9940816,17.79156784,18.45998493
R2,32.71726231,37.05484672,0.930027376,8.060040541,3.502539103,26.05441276,857.8438017,3.012446758,18.20316479,19.03205971
R2,32.70622031,37.07627704,0.926115628,8.071924325,3.498831269,26.04721011,857.8300087,2.998271463,18.20504028,19.06242507
R3,46.41772555,50.83436626,0.886575669,12.82404667,3.250761867,33.33824942,744.2857759,4.006185947,17.80900604,18.46090177
R2,32.70399641,37.03994923,0.924457881,8.065840931,3.501727123,26.04434192,857.8275046,2.991324436,18.19987024,19.05208861
R1,38.59067985,37.87892106,1.074811521,11.96702613,3.118592244,39.1422818,948.6752111,4.001577448,15.73598191,19.17528861
R2,32.68848982,37.0610222,0.930299817,8.040823507,3.493645876,26.03672962,857.8240155,2.99813666,18.22183457,19.05032022
R3,46.4080267,50.82811936,0.885557715,12.81803914,3.260877649,33.36595089,744.3063541,3.99188918,17.82409945,18.44607316
R1,38.59266594,37.86823991,1.071170959,11.96337964,3.132480935,39.12599985,948.6689316,3.984056802,15.70971888,19.14598774
R2,32.70535113,37.05695444,0.92385232,8.036300061,3.510959248,26.04887352,857.8278236,2.996416897,18.19432655,19.05109497
R1,38.59688444,37.88213477,1.077150059,11.97682783,3.127836143,39.1451048,948.6706974,3.9931932,15.71612391,19.17119291
R1,38.59312772,37.88102419,1.092492471,11.9717629,3.142039741,39.12148369,948.6522616,4.00789025,15.70232757,19.1710521
R1,38.58424143,37.87725641,1.091485331,11.98078312,3.115238509,39.13775214,948.6732344,4.005740116,15.70762431,19.1590826
R3,46.38801951,50.82824635,0.884981843,12.81817194,3.248986461,33.36295154,744.3008532,4.009928819,17.82239666,18.47203045
R3,46.40376831,50.84169739,0.920243181,12.82363502,3.258077783,33.33937058,744.2787992,4.007746795,17.81618379,18.45375478
R3,46.39176484,50.86789882,0.884068177,12.82986901,3.270573661,33.33613969,744.3013453,4.002428497,17.80756213,18.44267299
R1,38.58120109,37.88472148,1.07005711,11.97942071,3.150292287,39.14004269,948.6618239,3.983331368,15.73221192,19.17508834
R1,38.61476901,37.90487018,1.067533786,11.97275391,3.130418793,39.13480202,948.6825041,4.014180804,15.72367325,19.17437375
R2,32.68334757,37.07027495,0.930775748,8.065464599,3.495731248,26.05523292,857.8486206,2.992994419,18.20598361,19.06898618
R2,32.71295105,37.06401822,0.913554999,8.057488997,3.496192887,26.04514316,857.8522989,3.002495648,18.20390085,19.06201996
R1,38.59123601,37.87886319,1.083159748,11.97624574,3.136412164,39.14293776,948.6694272,4.003674116,15.72961785,19.17066494
R3,46.40639188,50.83713039,0.898545025,12.81359203,3.262326348,33.3481786,744.2953469,4.004659518,17.83528706,18.452407
R2,32.69588824,37.06613772,0.913459972,8.043068066,3.495147002,26.05562114,857.8370549,3.001842071,18.20986101,19.06947981
R3,46.41482753,50.84679554,0.877738638,12.83572546,3.257455642,33.35796305,744.2880129,4.004893233,17.79427482,18.46487091
R3,46.39720677,50.85987288,0.882999168,12.82376778,3.268000955,33.34632027,744.3023701,4.011529318,17.82761785,18.46991762
R3,46.39537857,50.83566129,0.874060792,12.80784638,3.277090599,33.34966808,744.2986573,3.992095026,17.81431301,18.46802995
R1,38.59120188,37.86907675,1.081221659,11.96352162,3.129958037,39.11908038,948.6693184,3.997906631,15.72296231,19.17196888
R2,32.70437662,37.05731485,0.917999469,8.049985215,3.505353732,26.04042964,857.8307683,3.012642519,18.20059256,19.05220075
R3,46.39908496,50.82837385,0.869718856,12.82673827,3.290707559,33.35770345,744.3121065,4.013027843,17.81689948,18.46406724
R1,38.59830962,37.87956221,1.071214671,11.9756861,3.136405482,39.13823904,948.6852423,3.984712918,15.7262991,19.16729321
R1,38.6029704,37.88813833,1.062134397,11.98297738,3.13189992,39.13161751,948.6661273,3.997485183,15.73019,19.16879539
R3,46.40470283,50.83400893,0.862675016,12.82500686,3.259292959,33.33294202,744.3215607,3.985209595,17.81298353,18.44715411
R2,32.71216358,37.05983916,0.912526539,8.063228085,3.513607717,26.0491294,857.8389102,3.001687498,18.20402564,19.05616018
R3,46.40822145,50.83110109,0.88205307,12.83500269,3.253700118,33.3515593,744.2951759,3.992677256,17.80559372,18.42996849
R2,32.67946447,37.06229499,0.922631778,8.053582937,3.495273878,26.04527592,857.852006,3.004906336,18.22935328,19.06407889
R2,32.71348838,37.0514106,0.917720068,8.053356689,3.49308336,26.05056414,857.8424835,3.005003193,18.20053304,19.05459569
R2,32.70777881,37.06689737,0.921360096,8.044337027,3.486701475,26.04405084,857.8582886,2.997164569,18.20242859,19.04966181
R2,32.68639899,37.05097683,0.913642932,8.068609478,3.522876164,26.04218396,857.838665,3.000951513,18.22825358,19.07856855
R2,32.70303709,37.04038388,0.926933671,8.055242255,3.492673592,26.06065683,857.8347629,2.999168391,18.20961226,19.07651141
R2,32.69710113,37.05480799,0.92930407,8.05970778,3.502297836,26.05870247,857.8233759,3.00137871,18.2061478,19.05464763
R3,46.40109251,50.8517573,0.869504316,12.82231875,3.240040833,33.33327957,744.3014778,3.992484373,17.81983333,18.46320787
R1,38.60072789,37.87112823,1.082532038,11.96802981,3.126890035,39.1308669,948.6577867,3.98983364,15.71274226,19.14590618
R2,32.70015959,37.08279788,0.90308193,8.036635121,3.498134784,26.03523081,857.849825,2.992539716,18.20002178,19.05241333
R3,46.40536238,50.83714965,0.892160851,12.82649492,3.248713267,33.35034726,744.279027,3.996825657,17.8005818,18.45911165
R1,38.59645185,37.89579351,1.061952701,11.97119243,3.142036752,39.12610149,948.6774614,3.997711614,15.71530059,19.17342495
R1,38.58366461,37.88584388,1.081564607,11.99355434,3.118820512,39.13155342,948.6844801,4.009601315,15.72418112,19.16562018
R1,38.60007393,37.87958697,1.085746092,11.97351617,3.139583046,39.13109903,948.671379,3.995326791,15.7323094,19.1744595
R1,38.59584092,37.88244877,1.071876206,11.99970973,3.123914192,39.1426225,948.6705784,3.996194401,15.72267689,19.17534062
R2,32.69533803,37.0334866,0.921013718,8.064307793,3.502516481,26.06090153,857.8464528,3.014053328,18.20658336,19.0583513
R2,32.68961862,37.0695008,0.943663516,8.068583745,3.501722496,26.05000556,857.8519687,3.000208794,18.20802212,19.06200506
R3,46.42098508,50.83744349,0.884614603,12.82943912,3.257312113,33.36533247,744.2988095,4.008267545,17.80663003,18.44960736
R3,46.40162128,50.85938393,0.884893438,12.83367428,3.252699623,33.34005424,744.2949514,3.989809055,17.82037058,18.45657334
R3,46.40337617,50.83250144,0.877006204,12.80873427,3.250996211,33.33336671,744.3028584,4.002147398,17.81948167,18.45671566
R3,46.39330487,50.8226851,0.882648842,12.81652102,3.279041997,33.34016038,744.3048117,4.011362088,17.79458777,18.45448185
R3,46.40558261,50.84543893,0.880346783,12.83213372,3.232474946,33.35196279,744.2929063,4.014019879,17.81336964,18.45688317
R1,38.60161112,37.86812123,1.052713486,11.97048952,3.138125735,39.15242147,948.6845139,4.006355703,15.72140465,19.17347403
R1,38.60567639,37.90938966,1.068316967,11.97682749,3.127128917,39.12835902,948.6800657,3.984462618,15.71009856,19.16818308
R2,32.7023598,37.05415993,0.923850635,8.048420826,3.500257828,26.04641314,857.8279457,3.002916869,18.21150529,19.06862561
R1,38.60333748,37.86580465,1.072618059,11.98332168,3.105051207,39.12777882,948.6758939,4.004386525,15.72833732,19.16192924
R2,32.69395497,37.07630903,0.921462592,8.031490996,3.514283655,26.04388062,857.8337289,2.990823562,18.2276776,19.06364073
R1,38.59668657,37.88446579,1.069089744,11.99030227,3.132026991,39.13921521,948.6731352,3.999883904,15.71617217,19.16931554
R3,46.39194352,50.83244291,0.873729777,12.8194815,3.240200437,33.35007783,744.2876592,4.012174268,17.81313532,18.45716084
R2,32.70250075,37.060848,0.934552749,8.053377683,3.497203959,26.05884003,857.847786,2.984622254,18.2034921,19.07222914
R2,32.7025162,37.0613305,0.949831659,8.055349199,3.479525559,26.06780912,857.8486684,3.007300198,18.2244635,19.06405911
R2,32.68779343,37.05435893,0.913469408,8.049582633,3.519036596,26.06022507,857.8453699,3.001284008,18.20622679,19.055788
R3,46.40098376,50.83230023,0.875045274,12.8182225,3.240516212,33.35055774,744.30697,4.005339401,17.80439182,18.45817747
R1,38.60550612,37.88597031,1.085917756,11.97759233,3.135712594,39.159141,948.6543498,4.005489341,15.72416002,19.16095873
R3,46.39327474,50.8347865,0.8844068,12.8163728,3.246686749,33.34389279,744.302026,3.99877927,17.80804206,18.4560488
R2,32.6966304,37.06186073,0.904374143,8.056086765,3.494020655,26.05653375,857.85734,2.99413427,18.2153337,19.05596464
R3,46.39717782,50.83683996,0.880508287,12.82314379,3.278665091,33.32478329,744.3026388,3.98887145,17.80475615,18.45595177
R3,46.40017443,50.82589386,0.884610882,12.81747688,3.253805553,33.33938151,744.3122124,4.004136574,17.79913882,18.46659068
R1,38.5963606,37.87215062,1.081999959,11.96622523,3.11807255,39.13556795,948.6737697,4.000235931,15.71776283,19.16294336
R3,46.40916103,50.83790074,0.899537852,12.83030345,3.26373961,33.36029721,744.301991,3.983564556,17.81670879,18.46129098
R2,32.71348786,37.06055904,0.907464949,8.061895758,3.50404336,26.04812739,857.8260281,2.999695665,18.2147332,19.04208946
R1,38.61774895,37.88421762,1.080693385,11.96863776,3.131666882,39.10830324,948.663388,4.012098715,15.70046801,19.16039934
R2,32.69304569,37.03964263,0.923095017,8.045404305,3.501919494,26.05673531,857.8382644,2.990487587,18.22894668,19.04782248
R1,38.58906851,37.88346867,1.092830816,11.97619186,3.141399486,39.13761109,948.6726436,4.019423195,15.71079352,19.16956009
R2,32.70551191,37.06445029,0.923736655,8.05411659,3.498938422,26.056865,857.8182495,2.985860059,18.23421618,19.04658386
R1,38.60524505,37.89251591,1.058903134,11.96691292,3.12345558,39.14422433,948.674285,4.009438469,15.70434019,19.17041941
R1,38.60623488,37.86606308,1.07281893,11.97625204,3.128373841,39.13733128,948.6748319,4.015166466,15.70042607,19.17143942
R3,46.40815091,50.82814981,0.886055526,12.81289058,3.25091406,33.33750071,744.2958759,3.999915585,17.80207036,18.44838917
R3,46.39054635,50.86106924,0.871598373,12.82663539,3.26357692,33.33634216,744.3047621,3.994168515,17.81905843,18.46290591
R1,38.60085369,37.88373148,1.070875668,11.97799717,3.121683143,39.13681407,948.6743288,4.002129608,15.71349567,19.16130847
R1,38.59936507,37.86759982,1.068491242,11.97979366,3.129339828,39.1496689,948.6639512,3.993070552,15.71224472,19.1656363
R2,32.7120118,37.05906405,0.927540119,8.0405361,3.510808336,26.04783469,857.8373977,2.994317306,18.23525759,19.0527407
R2,32.70825118,37.05541893,0.920350708,8.062647384,3.483485845,26.05339102,857.8443038,3.020332895,18.20253729,19.06609448
R2,32.68453794,37.06217035,0.928801856,8.054736623,3.492356185,26.05498425,857.8243432,3.004228068,18.23202321,19.0819249
R2,32.69192653,37.0609433,0.904392314,8.057703903,3.510837613,26.06253689,857.8419694,3.008391303,18.20423097,19.07528958
R3,46.43017551,50.85967583,0.880938569,12.84228053,3.251835882,33.36021398,744.3105427,3.991822158,17.82104668,18.45402017
R2,32.70279363,37.07499106,0.924102217,8.033394718,3.514407682,26.0345315,857.831789,3.002821612,18.20973833,19.05290068
R3,46.39439961,50.84203532,0.879438677,12.8221305,3.257014477,33.35017784,744.3016391,4.001280155,17.81445939,18.4410725
R1,38.62012132,37.86433772,1.074768136,11.97340905,3.110353853,39.12207007,948.6659022,4.008902367,15.70445182,19.16747777
R2,32.68930234,37.04964151,0.926837444,8.059065469,3.498476783,26.07734248,857.8451081,3.011011044,18.20313535,19.05802052
R3,46.40339394,50.84912153,0.885780678,12.84207259,3.239041482,33.33686193,744.3205457,3.994471046,17.82255372,18.45663176
R3,46.41154714,50.86435846,0.899399611,12.81463334,3.254883842,33.35581449,744.301948,3.992194267,17.80322817,18.45969235
R1,38.60456814,37.8894268,1.075463148,11.98434605,3.14720105,39.12532911,948.6772537,3.993641598,15.72742533,19.17328589
R3,46.38867049,50.83847843,0.883342372,12.8258944,3.254825622,33.33779322,744.29359,3.999024353,17.81470345,18.45786053
R3,46.40570205,50.83562149,0.88627159,12.82997947,3.258299836,33.35228768,744.2987087,4.020515524,17.80943372,18.46464938
R1,38.59319236,37.87469319,1.073716732,11.97791823,3.134099865,39.11790748,948.6758078,3.989537062,15.69116934,19.16254861
R1,38.59715131,37.86605659,1.092951966,11.96883623,3.140565129,39.14280624,948.66954,4.009585413,15.71003386,19.16133746
R2,32.69854254,37.04297703,0.915746709,8.051177377,3.500609138,26.04592181,857.8390368,2.985587928,18.20009431,19.04885973
R2,32.71635571,37.04414617,0.937233132,8.052555386,3.491966133,26.05109004,857.8265491,3.006307238,18.20514577,19.05790129
R3,46.38170819,50.82599512,0.881306373,12.8225663,3.248727388,33.34757965,744.2981256,4.020370931,17.8072408,18.46280174
R1,38.59825986,37.8828739,1.085793276,11.96953116,3.127610974,39.14460076,948.6735643,4.001752583,15.70184684,19.16335687
R1,38.59889258,37.87340306,1.070595521,11.99169046,3.12605077,39.13707697,948.6637014,4.024307714,15.7004604,19.16163323
R3,46.4020162,50.84276297,0.891908854,12.80739157,3.260965077,33.34737112,744.2825189,4.01002995,17.82532158,18.46246139
R3,46.39503948,50.85702948,0.895093145,12.84463221,3.242384514,33.35061809,744.2970465,4.006482336,17.80584876,18.45572789
R3,46.41179522,50.83468913,0.872725354,12.8194205,3.248699297,33.3507436,744.3096132,4.006856988,17.79166332,18.46788804
R1,38.60795583,37.88584664,1.06589162,11.95665546,3.135306614,39.14074497,948.6643692,3.990542078,15.71871468,19.15246576
R2,32.71507769,37.05338181,0.920002764,8.061757155,3.511129265,26.04024624,857.8445333,2.999926708,18.20994894,19.06935897
R2,32.69939828,37.0551421,0.91430327,8.052462128,3.511532898,26.04522597,857.836105,2.995924993,18.20426681,19.06558037
R3,46.39352265,50.84529935,0.87179166,12.81931407,3.251637348,33.34399151,744.3106257,3.993772129,17.82716211,18.45541385
R3,46.41450018,50.84442764,0.886576547,12.81734157,3.251635827,33.34212776,744.3108087,4.013919853,17.80751342,18.44756617
R1,38.59778081,37.87963346,1.06054839,11.97266283,3.148272341,39.12934739,948.6641578,3.999533609,15.73074168,19.16283106
R2,32.69285039,37.07085446,0.927420648,8.07061778,3.487623334,26.05605933,857.8372611,3.001697003,18.21332919,19.05778507
R1,38.59143561,37.86757877,1.081121054,11.99407446,3.112273541,39.14823247,948.6761294,3.997688614,15.72346244,19.15718885
R1,38.57486402,37.88018345,1.09583931,11.97687992,3.125606519,39.12813381,948.657352,3.983487454,15.70244295,19.15656229
R2,32.72670622,37.07201897,0.912623608,8.050447813,3.506413175,26.04358028,857.8321378,2.976988182,18.21480475,19.0637665
R3,46.41139184,50.84808005,0.881560193,12.82089544,3.241561419,33.34279822,744.2936708,3.993445617,17.81266908,18.46350268
R1,38.59462019,37.87047983,1.070696658,11.97656481,3.127125906,39.14798281,948.6728868,4.009420056,15.71329119,19.15629306
R3,46.3981111,50.82922732,0.879946131,12.83132086,3.24502109,33.35786568,744.2860359,3.993461827,17.81387296,18.48117434
R2,32.69435157,37.06426013,0.923981759,8.047588287,3.496162626,26.04963821,857.8399096,2.996729379,18.21156376,19.06242247
R1,38.60718756,37.90711843,1.072441153,11.97843264,3.150658447,39.13170803,948.6699057,3.997332055,15.70562103,19.1612058
R2,32.70581875,37.06432805,0.92446589,8.051648213,3.491262994,26.0508487,857.8245695,3.006229059,18.21405037,19.05337572
R3,46.42144166,50.83220188,0.878860786,12.83817721,3.254173269,33.36788876,744.3171665,3.992195256,17.79485776,18.45353853
R2,32.7003317,37.05686926,0.9167338,8.050014644,3.503270602,26.03419108,857.8285829,3.001304048,18.20347679,19.06109865
R2,32.69681018,37.05326975,0.924258028,8.053833798,3.515202026,26.07289776,857.8305543,2.959172549,18.20586861,19.06735221
R3,46.39617285,50.84016171,0.87761859,12.81120324,3.245005004,33.3490773,744.2882961,3.995543859,17.80945117,18.45917694
R1,38.60947992,37.86795433,1.07817017,11.97108942,3.1253636,39.12574097,948.6757701,4.01520024,15.71921905,19.1542891
R3,46.40266687,50.85631439,0.887012401,12.83519627,3.251896813,33.34634861,744.3168993,4.007176328,17.83490729,18.46879322
R3,46.39929025,50.84026116,0.871092709,12.81718776,3.263128302,33.34872719,744.3084495,3.993825098,17.82229446,18.45174385
R3,46.40551641,50.8425625,0.876696866,12.82431474,3.238888558,33.33894399,744.3015071,4.006978489,17.79447372,18.46085037
R3,46.39519655,50.85435871,0.889302303,12.8020179,3.260314299,33.34337233,744.2933107,4.003038807,17.80473696,18.4526829
R2,32.69040739,37.06961963,0.923017111,8.052887781,3.488243184,26.04612666,857.8290003,2.995952422,18.21608092,19.07026279
R1,38.59982462,37.87543286,1.06616284,11.96687317,3.125808093,39.14284554,948.6691914,3.991885416,15.71807688,19.1566805
R3,46.40093072,50.85495252,0.875345826,12.83493165,3.255813357,33.34518048,744.3018989,3.99729734,17.82447239,18.46551998
R2,32.69717269,37.06600847,0.915859909,8.045183665,3.504044758,26.06968713,857.8436011,3.008381917,18.20855469,19.05136882
R2,32.70561283,37.06076826,0.915962276,8.041425808,3.505094734,26.05031231,857.8133811,3.002111673,18.20123423,19.06164207
R3,46.38921522,50.84511297,0.892569821,12.8319865,3.25138427,33.33406933,744.3113752,4.001767194,17.82390099,18.45402781
R1,38.60478695,37.86553723,1.084689543,11.97004124,3.123088705,39.13714402,948.6542286,3.977445866,15.74214642,19.15710635
R1,38.61077926,37.87208729,1.08116897,11.96699213,3.125671121,39.1549373,948.6724742,4.002188153,15.70984199,19.15918821
R2,32.70294674,37.065706,0.923305286,8.04756028,3.510708688,26.05525361,857.8341562,3.009109497,18.20146863,19.05558479
R3,46.3952387,50.82861338,0.896819095,12.8350235,3.250553611,33.35276802,744.3111185,4.015758604,17.80614963,18.44347933
R2,32.69688917,37.06409003,0.917275455,8.044340863,3.498255492,26.05275707,857.8354631,3.002987952,18.20400181,19.06595581
R2,32.67359579,37.05352779,0.922866206,8.062747434,3.500094918,26.04690985,857.8387651,3.009471579,18.20028762,19.05609555
R2,32.70554358,37.05556536,0.920355855,8.050995932,3.494398418,26.03940363,857.8305581,3.011421907,18.18650205,19.04690434
R2,32.69604916,37.0485302,0.909929025,8.054350634,3.5142664,26.03539096,857.851406,2.988885746,18.21121729,19.06777828
R2,32.69878804,37.04862312,0.933842101,8.048759937,3.50661201,26.02927004,857.8341264,2.992953917,18.22932054,19.05604968
R1,38.61307763,37.88463053,1.057036533,11.99914225,3.125696785,39.13496173,948.6598666,3.989674073,15.72085982,19.16774991
R1,38.61390525,37.87662036,1.087692546,11.97532819,3.124329628,39.12648212,948.6734015,3.996508816,15.72240142,19.16256797
R2,32.68418505,37.05234836,0.915050187,8.059260576,3.500798695,26.0500936,857.834311,3.002117716,18.22259943,19.06813299
R2,32.6774483,37.05926107,0.923137038,8.048877597,3.503680826,26.03161801,857.821521,2.998554405,18.21479755,19.05805955
R3,46.41252098,50.85007592,0.861824405,12.81753924,3.239739902,33.35874624,744.3099501,4.003684258,17.81756126,18.4554621
